index,user_id,click_article_id,rating,user,book
32262,1295,156355,1.0,788,277
2363474,186364,166129,1.0,789,185
1024545,56052,59758,1.0,790,56
1570761,94784,154971,1.0,791,503
2740130,258255,181585,1.0,792,305
1154843,63776,123909,1.0,793,104
2864705,292438,84194,1.0,794,504
2721316,253704,300082,1.0,795,273
187562,8447,160409,1.0,796,505
1021482,55885,272143,1.0,797,21
177621,7937,111043,1.0,798,302
216351,9822,84315,1.0,799,506
1450504,84928,118858,1.0,800,507
2838355,284479,289003,1.0,801,403
2054092,144249,214800,1.0,802,2
1680404,105714,257291,1.0,803,83
2558193,219930,59382,1.0,804,508
1269908,71955,284901,1.0,805,509
2736484,257350,208518,1.0,806,510
602522,30981,336476,1.0,807,446
1102731,60448,133160,1.0,808,3
2501638,209292,123826,1.0,809,67
2670734,242933,100802,1.0,810,511
836101,46577,336220,1.0,811,98
1630786,100511,124228,1.0,812,5
1019879,55789,70591,1.0,813,37
2823821,280246,145169,1.0,814,512
2596921,227581,195970,1.0,815,513
1965253,134326,211729,1.0,816,514
1995765,137697,50569,1.0,817,515
1079788,59118,289003,1.0,818,403
1566019,94374,336221,1.0,819,25
263048,12019,168623,1.0,820,14
553998,27659,285719,1.0,821,274
351969,16386,336499,1.0,822,516
2337011,182222,272242,1.0,823,517
1623122,99718,161425,1.0,824,518
2714094,251994,225019,1.0,825,519
1713875,109192,166581,1.0,826,175
903541,49589,70033,1.0,827,520
562071,28185,234006,1.0,828,111
1706811,108430,199474,1.0,829,521
2733535,256613,336245,1.0,830,34
1219368,68206,235854,2.0,831,247
2417218,195264,337435,1.0,832,352
600350,30819,234698,1.0,833,36
2686125,246108,172334,1.0,834,522
456458,22200,119592,1.0,835,214
1086627,59500,208981,1.0,836,66
461531,22424,201789,1.0,837,523
2201888,162362,70215,1.0,838,333
2557922,219870,83534,1.0,839,524
697480,37830,234267,1.0,840,86
2866922,293156,183176,1.0,841,12
275927,12653,234269,1.0,842,150
1802641,118806,202676,1.0,843,525
1397261,81102,87224,1.0,844,526
596586,30545,225101,1.0,845,527
2483038,206113,214109,1.0,846,528
314000,14530,201907,1.0,847,529
2048592,143586,219946,1.0,848,530
2387133,190258,124748,1.0,849,90
700795,38042,59704,1.0,850,531
1383432,80159,166581,1.0,851,175
1882723,126169,235230,1.0,852,484
228627,10413,70986,1.0,853,532
2534324,215341,336221,1.0,854,25
2938031,317773,39894,1.0,855,462
344800,15994,156216,1.0,856,533
162656,7188,145729,1.0,857,534
793820,44554,235287,1.0,858,535
2619179,232236,198199,1.0,859,244
2602376,228696,156355,1.0,860,277
575382,29117,283238,1.0,861,536
1791500,117606,175040,1.0,862,383
1197055,66631,61611,1.0,863,537
2558881,220068,283437,1.0,864,538
2885690,299094,362121,1.0,865,539
1605386,97930,209348,1.0,866,288
2126594,153105,160132,2.0,867,377
2348156,183939,123909,1.0,868,104
270154,12357,292543,1.0,869,540
527343,26038,235132,1.0,870,118
873808,48268,308479,1.0,871,541
2757426,262450,234442,1.0,872,542
359219,16743,233549,1.0,873,543
1507093,89319,288320,1.0,874,23
2725024,254586,95716,1.0,875,473
1864607,124557,206962,1.0,876,544
2741120,258481,47718,1.0,877,545
506211,24859,235132,1.0,878,118
1327679,76138,300082,1.0,879,273
123278,5358,119534,1.0,880,53
2887293,299620,225010,1.0,881,100
2612015,230720,286350,1.0,882,546
1692367,106927,68924,1.0,883,547
1280955,72705,313920,1.0,884,548
2531590,214828,233997,1.0,885,549
2248801,168858,257291,1.0,886,83
1380573,79961,293513,1.0,887,148
668682,35703,327139,1.0,888,550
2678924,244620,141004,1.0,889,402
1836224,122142,58837,1.0,890,551
1539710,92012,160974,3.0,891,164
1104382,60556,235440,1.0,892,105
481235,23467,198659,1.0,893,552
2194328,161403,300082,1.0,894,273
325119,15107,47696,1.0,895,553
1210455,67613,236553,1.0,896,490
2742736,258879,336221,1.0,897,25
656337,34834,233717,1.0,898,183
1477694,87007,277107,1.0,899,554
1992936,137371,236338,1.0,900,315
2871159,294490,159196,1.0,901,555
1494718,88376,233688,1.0,902,449
2248391,168792,42883,1.0,903,556
780026,43664,283505,1.0,904,557
2330294,181182,62464,1.0,905,558
147800,6482,145472,1.0,906,349
1415910,82371,158082,1.0,907,135
2929374,314539,331116,1.0,908,178
968301,52998,31520,1.0,540,82
1484698,87557,288440,1.0,909,500
820452,45833,286060,1.0,910,559
2703837,249701,87205,1.0,911,560
2940676,318816,206785,1.0,912,40
1886783,126553,71542,1.0,913,561
1463629,85928,272143,1.0,914,21
1976757,135568,285212,1.0,915,562
139774,6124,202320,1.0,102,243
987227,54034,162248,1.0,916,563
1029758,56343,84074,1.0,917,564
1003860,54869,293218,1.0,918,99
131648,5766,166581,1.0,919,175
121070,5228,161100,1.0,920,565
142230,6234,207122,1.0,921,30
1352502,77909,158082,1.0,922,135
835584,46554,119600,1.0,923,566
2813304,277285,199474,1.0,924,521
549654,27376,208970,1.0,925,567
683897,36819,166377,1.0,926,284
78052,3241,96210,1.0,927,213
307265,14210,68924,1.0,928,547
540454,26798,124177,1.0,929,140
2280556,173585,214784,1.0,930,568
46030,1871,233786,1.0,931,569
2783057,269080,288435,1.0,932,466
2568139,221918,31836,1.0,933,120
2291406,175301,272218,1.0,934,45
671168,35892,239962,1.0,935,570
1195610,66512,352116,1.0,936,571
2104316,150317,357607,1.0,937,572
1071848,58680,336221,1.0,938,25
1127913,62078,237524,1.0,939,103
2173733,158775,282875,1.0,940,573
1183225,65676,352321,1.0,941,574
921040,50465,36605,1.0,942,495
1590024,96482,313431,1.0,943,342
2437752,198629,236951,1.0,944,421
2166794,157916,236220,1.0,945,575
817327,45693,162655,1.0,946,137
109605,4684,87231,1.0,947,311
2545410,217446,277491,1.0,948,201
599085,30732,207391,1.0,949,576
1444361,84442,123757,1.0,950,13
367008,17144,159581,1.0,951,577
516169,25437,29953,1.0,952,54
795128,44625,74356,1.0,953,578
1319896,75597,58193,1.0,954,32
2057743,144693,284547,1.0,955,187
1155347,63815,206934,1.0,956,579
593891,30362,285298,1.0,957,369
2400277,192387,124177,1.0,958,140
466297,22692,284463,1.0,959,360
2471775,204227,157748,1.0,960,580
2008755,139126,183176,1.0,961,12
2267473,171534,168623,2.0,962,14
499949,24519,59225,1.0,963,581
1009005,55164,233478,1.0,964,582
831124,46346,270229,1.0,965,292
815148,45579,160132,1.0,966,377
1078249,59031,161801,1.0,967,583
515100,25367,362121,1.0,968,539
1597547,97190,57748,1.0,969,584
967258,52933,160938,1.0,970,585
2661414,241072,41933,1.0,971,586
2686072,246093,336223,1.0,972,78
2873282,295160,96127,1.0,973,587
1581337,95744,299871,1.0,974,588
2123785,152755,233997,1.0,975,549
847833,47103,235870,1.0,976,318
1367602,78973,160974,1.0,977,164
665402,35488,161602,1.0,978,216
1996204,137735,284547,1.0,979,187
221547,10059,144879,1.0,980,589
203705,9221,283791,1.0,981,590
1754805,113611,108855,1.0,982,224
1920064,129599,36413,1.0,983,591
1514648,89945,362553,1.0,984,592
2071400,146214,237334,1.0,985,593
1584787,96002,118753,1.0,986,257
363049,16947,166377,1.0,987,284
2293877,175683,236904,1.0,988,594
2538232,216093,233997,1.0,989,549
542743,26946,283392,1.0,990,595
2385473,190006,36394,1.0,991,276
507095,24914,158541,1.0,992,596
2521528,212905,158114,1.0,993,597
1050975,57515,32459,1.0,994,598
2703628,249660,31836,1.0,995,120
690285,37281,160748,1.0,996,599
2398515,192087,14394,1.0,997,600
1105964,60677,206606,1.0,998,601
562849,28251,124549,1.0,999,602
2580191,224257,156355,1.0,1000,277
2885584,299059,236566,1.0,1001,365
687484,37088,123909,1.0,1002,104
2696453,248095,206861,1.0,1003,603
2751274,260933,321332,1.0,1004,604
121331,5243,149706,2.0,1005,605
2728626,255455,272544,1.0,1006,606
1164416,64373,299697,1.0,1007,607
2600315,228282,129434,1.0,1008,136
489057,23883,157078,1.0,1009,340
368479,17222,111043,1.0,1010,302
59475,2406,30389,1.0,441,608
2051511,143932,214631,1.0,1011,609
2069137,145936,183176,1.0,1012,12
1272074,72093,288320,1.0,1013,23
2106413,150586,336223,1.0,1014,78
63631,2601,286209,1.0,1015,345
327842,15260,331293,1.0,1016,610
1890387,126871,272143,1.0,1017,21
1529439,91186,215674,1.0,1018,611
2384760,189874,214471,1.0,1019,612
478325,23298,304735,1.0,1020,613
2061937,145143,285342,1.0,1021,614
1795087,117968,5387,1.0,1022,615
234040,10692,57428,1.0,1023,616
2174202,158844,285384,1.0,1024,617
748539,41474,36605,1.0,1025,495
2504689,209786,337192,1.0,1026,63
1627678,100197,307779,1.0,1027,375
1056807,57853,158536,1.0,1028,196
2014210,139702,58333,1.0,1029,15
2541560,216747,284985,1.0,1030,203
939722,51449,293513,1.0,1031,148
2645839,238010,277491,1.0,1032,201
2236481,167178,336220,1.0,1033,98
2421898,196139,124748,1.0,1034,90
806557,45201,348111,1.0,1035,170
1921535,129714,202701,1.0,1036,618
1910697,128694,118707,1.0,1037,619
493154,24103,284844,1.0,1038,71
429900,20702,96532,1.0,1039,620
2503157,209550,61520,1.0,1040,621
1191822,66254,64329,1.0,1041,44
2710237,251164,71596,1.0,1042,622
1714661,109282,156843,1.0,1043,406
581946,29552,73413,1.0,1044,623
1886763,126550,124194,1.0,1045,128
1677812,105436,288528,1.0,1046,624
1511123,89652,224658,1.0,1047,625
1474000,86713,119534,1.0,1048,53
2804889,275005,284096,1.0,1049,84
2039685,142590,277491,1.0,1050,201
142553,6250,199197,1.0,1051,85
2437864,198646,119193,1.0,1052,436
2530672,214629,336220,1.0,1053,98
2580410,224304,277491,1.0,1054,201
797410,44758,272143,1.0,1055,21
1914075,129021,159762,1.0,1056,373
324480,15077,285343,1.0,600,626
1434668,83706,336245,1.0,1057,34
2630361,234591,32467,1.0,1058,627
984617,53900,149619,1.0,1059,628
1254258,70861,235854,1.0,1060,247
637003,33456,161178,1.0,1061,444
842066,46860,156843,1.0,1062,406
2077979,147000,284470,1.0,1063,629
824491,46026,277107,1.0,1064,554
962827,52679,166440,1.0,1065,630
1863641,124455,47999,1.0,1066,631
931827,50995,157702,1.0,1067,632
2783835,269286,336221,1.0,1068,25
2667025,242186,70214,1.0,1069,339
2220044,164909,321119,1.0,1070,633
1691869,106868,84084,1.0,1071,634
1760419,114255,313995,1.0,1072,635
11596,421,68866,1.0,1073,434
1972814,135133,285212,1.0,1074,562
476476,23207,235854,1.0,1075,247
882671,48663,64409,1.0,1076,319
2580763,224353,272218,1.0,1077,45
1164760,64395,338405,1.0,1078,636
2034758,142036,111210,1.0,1079,228
1583862,95943,31068,1.0,1080,637
1724260,110262,205908,1.0,1081,638
1656004,103130,243328,1.0,1082,482
607871,31375,286321,1.0,1083,639
908192,49821,219907,1.0,1084,640
2224938,165645,202493,1.0,1085,641
367214,17146,215993,1.0,1086,642
1192161,66283,209236,1.0,1087,361
352208,16393,124194,1.0,1088,128
1680405,105714,272143,1.0,803,21
1435329,83753,65839,1.0,1089,643
1670029,104648,156447,1.0,1090,644
2723048,254092,331116,1.0,1091,178
1912941,128903,156560,1.0,1092,239
174266,7747,207122,1.0,1093,30
2871470,294581,107272,1.0,1094,645
2692756,247413,59057,1.0,1095,123
2776197,267272,336221,1.0,1096,25
1819636,120596,234698,1.0,1097,36
2705353,250038,183176,1.0,1098,12
1883510,126240,48758,1.0,1099,646
826190,46106,202428,1.0,1100,647
596398,30537,158536,2.0,1101,196
564508,28356,215993,1.0,1102,642
1487514,87809,59057,1.0,1103,123
1130832,62260,166283,1.0,1104,648
817168,45687,97554,1.0,1105,649
721740,39528,162655,1.0,1106,137
799328,44849,156447,1.0,1107,644
1456405,85392,182394,1.0,1108,428
2007177,138952,284802,1.0,1109,650
756227,41989,158641,1.0,1110,651
2742677,258867,184068,1.0,1111,652
36930,1502,343256,1.0,1112,653
1512937,89805,160974,1.0,1113,164
2376768,188536,48403,1.0,1114,108
1124931,61888,141102,1.0,1115,654
1762292,114459,352902,1.0,1116,181
1419429,82610,63307,1.0,1117,368
2921890,311645,202355,1.0,1118,251
205432,9294,293062,1.0,1119,655
1587133,96218,272143,1.0,1120,21
2666973,242178,336221,1.0,1121,25
2517112,212065,124749,1.0,1122,113
1586646,96173,119534,1.0,1123,53
2666291,242054,145169,1.0,1124,512
2929369,314537,218028,1.0,1125,174
2082679,147586,133160,1.0,1126,3
1857801,123918,224354,1.0,1127,656
1201911,66975,158794,1.0,1128,657
1126840,62010,159195,1.0,1129,658
1367781,78992,16129,1.0,1130,659
1936499,131292,331116,1.0,1131,178
1411523,82115,29730,1.0,1132,660
1413174,82204,160974,1.0,1133,164
2509493,210602,124749,1.0,1134,113
932076,51011,299841,1.0,1135,661
579248,29341,353673,1.0,1136,662
410658,19657,284463,1.0,1137,360
2661656,241124,206735,1.0,1138,74
2405115,193189,199474,1.0,1139,521
2225218,165689,293301,1.0,1140,149
613039,31754,160474,1.0,1141,485
1078213,59030,218413,1.0,1142,663
1829601,121538,299697,1.0,1143,607
1803095,118854,133160,1.0,1144,3
718498,39323,157478,1.0,1145,664
2513122,211296,124176,1.0,1146,327
126151,5476,331643,1.0,1147,362
2838222,284444,70591,1.0,1148,37
2694106,247655,3148,1.0,1149,665
2061014,145059,63304,1.0,1150,666
145605,6383,128260,1.0,1151,337
2094900,149045,234481,1.0,1152,235
1855830,123751,300082,1.0,1153,273
2914259,308782,161878,1.0,1154,667
2312242,178486,108856,1.0,1155,399
804880,45119,207994,1.0,1156,668
1395651,80981,289090,1.0,1157,81
2125466,152970,319176,1.0,1158,669
359600,16773,156624,1.0,1159,64
35127,1429,167118,1.0,1160,670
2078909,147120,285342,1.0,1161,614
178396,7971,87192,1.0,1162,671
2460614,202377,213947,1.0,1163,672
1653743,102892,272143,1.0,1164,21
378922,17788,20691,1.0,1165,338
1521696,90525,331116,1.0,1166,178
193145,8729,199198,1.0,1167,107
1897147,127521,234269,1.0,1168,150
1147431,63286,156964,1.0,1169,4
1485284,87607,168623,1.0,1170,14
2766421,264716,277492,1.0,1171,384
1894022,127226,157702,1.0,1172,632
2352684,184626,123818,1.0,1173,260
1100301,60301,159762,1.0,1174,373
264622,12084,206785,1.0,1175,40
446912,21645,114052,1.0,1176,673
1893137,127149,285343,1.0,1177,626
2886129,299248,225010,1.0,1178,100
600266,30808,215993,1.0,1179,642
2027357,141149,156447,1.0,1180,644
1890369,126870,277492,1.0,1181,384
865603,47888,140720,1.0,1182,674
152345,6722,336171,1.0,1183,675
2762285,263655,283505,1.0,1184,557
2888257,299959,36162,1.0,1185,129
2357193,185367,123757,1.0,1186,13
776574,43453,313504,1.0,1187,58
1081287,59193,119125,1.0,1188,676
2560514,220416,133160,1.0,1189,3
355476,16551,59758,1.0,1190,56
1833630,121906,29718,1.0,1191,677
2812759,277145,202372,1.0,1192,678
530601,26209,70217,1.0,1193,679
2267489,171536,284096,1.0,1194,84
2925933,313194,33787,1.0,1195,680
306651,14188,207122,1.0,1196,30
284095,13018,354086,1.0,1197,198
1440574,84125,313431,1.0,1198,342
643804,33932,206934,1.0,1199,579
2060416,144994,338350,1.0,1200,38
2460407,202356,235689,1.0,1201,681
1021127,55863,336245,1.0,1202,34
705160,38371,235964,1.0,1203,682
439547,21241,129029,1.0,1204,683
197558,8939,194289,1.0,1205,193
2425944,196758,96480,2.0,1206,684
820823,45847,183176,1.0,1207,12
2433981,198050,300082,1.0,1208,273
1535396,91671,162655,1.0,1209,137
1135193,62544,64329,1.0,1210,44
107116,4568,64407,1.0,1211,19
1673480,104985,64329,1.0,1212,44
636599,33435,235854,1.0,1213,247
1349677,77711,234267,1.0,1214,86
2728715,255475,236553,1.0,1215,490
102243,4324,224354,1.0,1216,656
1708412,108575,336223,1.0,1217,78
2176841,159178,111210,1.0,1218,228
2343938,183282,300082,1.0,1219,273
1917822,129384,284985,1.0,1220,203
2733993,256718,315105,1.0,1221,184
686855,37037,337192,1.0,1222,63
1201096,66914,202635,1.0,1223,685
1549071,92837,285333,2.0,1224,199
1593589,96825,172576,1.0,1225,686
2120171,152330,206112,1.0,1226,687
2065730,145544,208145,1.0,1227,688
188605,8491,336476,1.0,1228,446
2388062,190409,354086,1.0,1229,198
1651200,102611,124748,1.0,1230,90
1171236,64847,160974,1.0,1231,164
1715331,109354,48968,1.0,1232,689
2643435,237504,202308,1.0,1233,690
493424,24115,235132,1.0,1234,118
693962,37555,159762,1.0,1235,373
818714,45756,69600,1.0,1236,691
324389,15074,182106,1.0,1237,692
2038915,142497,159195,1.0,1238,658
1246956,70317,207828,1.0,1239,693
1033121,56563,272660,1.0,1240,31
464562,22597,96663,1.0,1241,386
1791601,117613,285343,1.0,1242,626
1993188,137406,140528,1.0,1243,293
361593,16866,174714,1.0,1244,694
1694289,107101,293513,1.0,1245,148
995539,54440,208150,1.0,1246,191
1810625,119707,124748,1.0,1247,90
33112,1339,149623,1.0,1248,695
1075294,58871,161872,1.0,1249,696
2745173,259495,202355,1.0,1250,251
2129554,153441,286108,1.0,1251,697
1634356,100881,233478,1.0,1252,582
1362443,78594,218028,1.0,1253,174
2552303,218751,87192,1.0,1254,671
654347,34683,161178,1.0,1255,444
1559524,93769,301030,1.0,1256,698
2362346,186173,243210,1.0,1257,699
2765452,264463,64409,1.0,1258,319
2518218,212269,31540,1.0,1259,700
2396591,191792,208094,1.0,1260,701
2928789,314309,39894,1.0,1261,462
2397048,191860,112128,1.0,1262,702
1170070,64759,260672,1.0,1263,703
2818202,278634,70591,1.0,1264,37
870704,48124,190999,1.0,1265,481
1228672,68902,313920,1.0,1266,548
2209555,163454,270229,1.0,1267,292
2716458,252535,48403,1.0,1268,108
2044349,143108,136216,1.0,1269,704
1148284,63351,195177,1.0,1270,705
1098585,60175,190526,1.0,1271,706
1984797,136444,198659,1.0,1272,552
476343,23200,303565,1.0,1273,109
255563,11662,348093,1.0,1274,707
581844,29543,168623,1.0,1275,14
119246,5152,83592,2.0,1276,708
1146975,63261,66206,1.0,1277,709
2443366,199553,336223,1.0,1278,78
652979,34558,160974,3.0,1279,164
115686,4966,285130,1.0,1280,202
2143937,155096,146225,1.0,1281,710
1876299,125613,157077,1.0,1282,711
2585080,225179,284985,1.0,1283,203
2152874,156173,257291,1.0,1284,83
175523,7823,218028,1.0,1285,174
412735,19781,166581,1.0,1286,175
1695619,107243,272143,1.0,1287,21
1487184,87778,166581,1.0,1288,175
346621,16087,284666,1.0,1289,712
1681990,105885,128260,1.0,1290,337
297513,13744,157989,1.0,1291,713
2905824,305811,57748,1.0,1292,584
711728,38856,4907,1.0,1293,714
2519563,212508,87192,1.0,1294,671
2209262,163410,160417,1.0,1295,42
1858588,124001,338339,1.0,1296,240
2274699,172662,208562,1.0,1297,715
74199,3052,236338,1.0,1298,315
2631495,234817,233658,1.0,1299,716
1996081,137723,308156,1.0,1300,717
2771735,266092,320471,1.0,1301,718
2704825,249921,307823,1.0,1302,719
1221682,68377,16129,1.0,1303,659
2849271,287784,71397,1.0,1304,720
2019711,140318,123757,1.0,1305,13
1157173,63933,218306,1.0,1306,721
807309,45221,162483,1.0,397,722
1356398,78160,160974,1.0,1307,164
1662877,103881,70457,1.0,1308,723
2290942,175224,271261,1.0,1309,724
2362541,186194,161801,1.0,1310,583
410113,19624,159473,1.0,1311,326
556695,27813,224763,1.0,1312,725
2246125,168468,257291,1.0,1313,83
1382456,80080,140324,1.0,1314,726
1031733,56468,272660,1.0,1315,31
1836212,122140,156560,1.0,1316,239
2452515,201041,313920,1.0,1317,548
1383251,80143,168623,1.0,1318,14
458926,22309,175040,1.0,1319,383
946177,51765,123909,1.0,1320,104
2214317,164105,209122,1.0,1321,101
2744679,259374,63746,1.0,1322,727
2404916,193157,288482,1.0,1323,281
2651115,239074,129434,1.0,1324,136
281813,12918,118180,1.0,1325,728
830559,46315,276946,1.0,1326,146
1068390,58496,160974,1.0,1327,164
142373,6240,285663,1.0,1328,729
1206846,67348,225463,1.0,1329,117
889702,48969,119490,1.0,1330,730
2390613,190839,348113,1.0,1331,731
331409,15391,202355,1.0,1332,251
814911,45570,293301,2.0,1333,149
2646858,238223,159828,1.0,1334,732
1736473,111588,48403,1.0,1335,108
657818,34943,158794,1.0,1336,657
1984441,136397,129029,1.0,1337,683
2308647,177985,224354,1.0,1338,656
123306,5361,202493,1.0,1339,641
509133,25045,285343,1.0,1340,626
2265900,171276,336380,1.0,1341,28
1511357,89676,288827,1.0,1342,733
1553139,93205,123757,1.0,1343,13
22845,869,321078,1.0,1344,29
697554,37836,183176,1.0,1345,12
1107108,60739,71542,1.0,1346,561
1968632,134681,208360,1.0,1347,734
1711152,108859,31836,1.0,1348,120
2141367,154795,194645,1.0,1349,735
330286,15333,207994,1.0,1350,668
1188768,66053,96152,1.0,1351,736
2332917,181584,214812,1.0,1352,737
2572637,222800,293114,1.0,1353,35
1492772,88214,338340,1.0,1354,59
2051866,143982,224509,1.0,1355,738
630955,33036,285379,1.0,1356,739
1525673,90862,354086,1.0,1357,198
2870936,294412,331116,1.0,1358,178
1343319,77245,123306,1.0,1359,740
2695384,247894,285813,1.0,1360,741
869099,48064,242596,1.0,1361,296
2176993,159201,285719,1.0,1362,274
2862768,291838,234390,1.0,1363,742
2268474,171694,288528,1.0,1364,624
1974920,135364,336254,1.0,1365,299
364221,17018,272143,1.0,1366,21
441071,21329,129029,1.0,1367,683
1550554,92958,283238,1.0,1368,536
1822473,120869,324823,1.0,1369,324
2806073,275299,234268,3.0,1370,97
1490161,88037,114456,1.0,1371,743
796949,44738,79815,1.0,1372,744
2766353,264694,289003,1.0,1373,403
2206624,163031,212011,1.0,1374,745
765122,42698,156560,1.0,1375,239
1508375,89418,48520,1.0,1376,746
650090,34370,124748,1.0,1377,90
924323,50626,277492,1.0,1378,384
2717442,252774,214283,1.0,1379,16
785690,44030,237822,1.0,1380,747
2733062,256501,315105,1.0,1381,184
308826,14301,108855,1.0,1382,224
1983007,136260,236553,1.0,1383,490
2877989,296564,63304,1.0,1384,666
535411,26460,96210,1.0,1385,213
1591557,96618,272660,1.0,1386,31
1279582,72620,235616,1.0,252,282
2945984,320940,73506,1.0,1387,748
2573774,223023,129520,1.0,1388,163
2008261,139078,156560,1.0,1389,239
474253,23091,286108,1.0,1390,697
1334449,76609,160974,1.0,1391,164
1099623,60243,234813,1.0,1392,269
149357,6561,234318,1.0,1393,749
1907206,128375,161179,1.0,1394,750
1072235,58701,199198,1.0,1395,107
910824,49949,65991,1.0,1396,751
1151759,63581,336223,1.0,1397,78
1418288,82518,297639,1.0,1398,752
391375,18502,62434,1.0,1399,753
116416,5000,96210,1.0,1400,213
1531389,91341,114853,1.0,1401,754
365892,17089,162655,1.0,1402,137
614205,31845,161178,1.0,1403,444
1228927,68923,160974,2.0,1404,164
1226326,68716,64329,1.0,1405,44
233732,10671,168623,1.0,1406,14
1825191,121130,15418,1.0,1407,755
628650,32886,274854,1.0,1408,756
2816443,278161,336245,1.0,1409,34
1344962,77352,71236,1.0,1410,757
2896461,302700,50504,1.0,1411,758
1750701,113185,272143,1.0,1412,21
1395199,80947,289003,1.0,1413,403
2451719,200911,336221,1.0,1414,25
496229,24297,233658,1.0,1415,716
2221859,165196,174236,1.0,1416,759
363330,16971,224349,1.0,1417,760
1984238,136379,272143,1.0,1418,21
2338391,182428,124748,1.0,1419,90
2540063,216440,313996,1.0,1420,208
2256270,169889,132227,1.0,1421,761
1547509,92683,199198,1.0,1422,107
1638221,101290,234813,1.0,1423,269
1121823,61700,336223,1.0,1424,78
1581698,95777,293301,1.0,245,149
1611176,98480,87178,1.0,1425,762
2278984,173319,336220,1.0,1426,98
477293,23256,206639,1.0,534,763
1530526,91272,300470,1.0,1427,764
827661,46173,42757,1.0,1428,765
1318565,75516,166283,1.0,1429,648
561036,28111,182256,1.0,1430,364
255459,11660,132801,1.0,535,766
871569,48157,273359,1.0,1431,767
1272508,72129,48861,1.0,1432,768
39687,1623,300082,1.0,1433,273
1467040,86200,63307,1.0,1434,368
1705473,108292,75248,1.0,1435,769
1978757,135790,284547,1.0,1436,187
2797731,273076,235854,1.0,1437,247
1316955,75387,202355,1.0,1438,251
1951797,132857,195193,1.0,1439,770
1792419,117700,324823,1.0,1440,324
2912157,308025,202355,1.0,1441,251
1420208,82667,162718,1.0,1442,489
1103150,60477,162655,1.0,1443,137
1974802,135356,271551,1.0,1444,47
1760287,114246,64329,1.0,1445,44
1488652,87909,293114,1.0,1446,35
2233878,166856,285719,1.0,1447,274
2069054,145924,284547,1.0,1448,187
721802,39536,284773,1.0,1449,131
2053992,144232,213696,1.0,1450,771
1382204,80057,214206,1.0,1451,115
1215613,67961,31053,1.0,1452,772
2359525,185711,277492,1.0,1453,384
1762229,114457,50644,1.0,1454,773
2931337,315288,283009,1.0,1455,222
1869206,124938,199197,1.0,1456,85
2146796,155426,352901,1.0,1457,144
1621993,99579,16829,1.0,1458,774
2438648,198776,123757,1.0,1459,13
1516357,90095,293114,1.0,1460,35
1976114,135496,183176,1.0,1461,12
1946342,132290,208322,1.0,1462,775
829210,46250,36484,1.0,1463,776
907702,49791,337192,1.0,1464,63
834576,46505,336254,1.0,1465,299
1382685,80097,121194,1.0,1466,777
393324,18625,235870,1.0,1467,318
2639419,236588,124749,1.0,1468,113
2556349,219533,284985,1.0,1469,203
786371,44079,331116,1.0,1470,178
1734221,111338,293114,1.0,1471,35
2887457,299677,58580,1.0,1472,331
2746893,259924,336221,1.0,1473,25
2911491,307808,199474,1.0,1474,521
1196614,66600,160132,1.0,1475,377
1566786,94443,257911,1.0,1476,778
1840675,122493,271261,1.0,1477,724
2186127,160388,111355,1.0,1478,779
665276,35475,313504,1.0,1479,58
524867,25913,16087,1.0,1480,93
1211470,67690,183176,1.0,1481,12
1087056,59526,159196,1.0,1482,555
2534878,215445,160940,1.0,1483,76
1747382,112801,119534,1.0,1484,53
673784,36059,337143,1.0,1485,221
737352,40698,203890,1.0,1486,780
441786,21358,307856,1.0,1487,359
499093,24464,236726,1.0,1488,781
1495199,88416,257291,1.0,1489,83
2061586,145106,156843,1.0,1490,406
1427249,83175,59758,1.0,1491,56
2929381,314542,331116,1.0,1492,178
359640,16774,10498,1.0,1493,782
831868,46378,140324,1.0,1494,726
62264,2534,224230,1.0,1495,783
2643088,237431,20691,1.0,1496,338
202157,9159,233717,1.0,1497,183
318566,14751,156672,1.0,1498,784
1920570,129632,237385,1.0,1499,785
2005713,138796,129305,1.0,1500,786
761992,42450,160974,2.0,1501,164
623621,32546,348112,1.0,1502,250
70926,2930,129642,1.0,1503,787
267029,12185,293050,1.0,1504,354
1919775,129561,159762,1.0,1505,373
2799939,273648,234267,1.0,1506,86
1948635,132526,236951,1.0,1507,421
2916807,309742,195198,1.0,1508,788
143944,6317,182472,1.0,1509,789
1374624,79474,183176,1.0,1510,12
1270725,72017,42708,1.0,1511,790
2616229,231604,97082,1.0,1512,791
1111438,61030,42383,1.0,1513,792
1562764,94083,331738,1.0,1514,472
815524,45598,108858,1.0,1515,793
1563973,94189,168623,1.0,1516,14
222823,10120,363181,1.0,1517,794
2848623,287596,96210,1.0,1518,213
2543456,217087,158906,1.0,1519,280
2010275,139290,284547,1.0,1520,187
1612485,98620,276970,1.0,1521,46
1393172,80808,15863,1.0,1522,795
99863,4231,235840,1.0,1523,796
243043,11130,124749,1.0,1524,113
2708067,250678,62434,1.0,1525,753
1472276,86578,235616,1.0,1526,282
456630,22206,129021,1.0,1527,797
495237,24238,160940,1.0,1528,76
278157,12745,124194,1.0,1529,128
2417763,195373,225101,1.0,1530,527
2040364,142667,336254,1.0,1531,299
1346301,77459,214800,1.0,1532,2
781531,43757,84721,1.0,1533,798
2460256,202331,283009,1.0,1534,222
2550980,218489,336221,1.0,1535,25
2482585,206021,96210,1.0,1536,213
2939265,318261,159195,1.0,1537,658
